setting,Accuracy_Overall,F1_Overall,Precision_Overall,Recall_Overall,"Accuracy_intake, assessment, and diagnosis","F1_intake, assessment, and diagnosis","Precision_intake, assessment, and diagnosis","Recall_intake, assessment, and diagnosis",Accuracy_treatment planning,F1_treatment planning,Precision_treatment planning,Recall_treatment planning,Accuracy_counseling skills and interventions,F1_counseling skills and interventions,Precision_counseling skills and interventions,Recall_counseling skills and interventions,Accuracy_professional practice and ethics,F1_professional practice and ethics,Precision_professional practice and ethics,Recall_professional practice and ethics,Accuracy_core counseling attributes,F1_core counseling attributes,Precision_core counseling attributes,Recall_core counseling attributes
Llama3-OpenBioLLM-8B_few-shot_sc_1,0.5884,0.5816990925623113,0.5884863926321325,0.585897520677451,0.5931000000000001,0.5821152943954919,0.5906716118527329,0.5869660631369236,0.6144,0.607980419600674,0.6137978582387904,0.6138936283774794,0.5944999999999999,0.5871709533370411,0.5945335348997695,0.5930558804566465,0.5681,0.5601174002243904,0.566625297900446,0.5651730694700544,0.4294,0.42753034391975553,0.4500868868167532,0.4498170270141796
Llama-2-13b-chat-hf_few-shot-cot_None_1,0.2626,0.15356915743002517,0.3310555793337231,0.21114477566504963,0.2831,0.1632544583412683,0.33351216689646124,0.2235450710915105,0.2801,0.17981222568361332,0.3749418988057047,0.23119806420778946,0.2576,0.15919342124972372,0.31433685218846275,0.21046136817073638,0.20479999999999998,0.11323327323704341,0.2674688991434984,0.17930299707222347,0.13170000000000004,0.07637178679298139,0.1251512040603265,0.12122066673348454
Asclepius-7B_few-shot_None_3,0.22910000000000003,0.19190560990766756,0.232575944445819,0.18381548319471933,0.22349999999999995,0.18000695209508774,0.2074241211467345,0.18057207470207698,0.21850000000000003,0.18886962690799547,0.23749102737630157,0.17397770657281206,0.22200000000000006,0.18602939728900555,0.22577642355563757,0.1801761555156436,0.2557,0.20960011695606848,0.2618261986932268,0.19933977991433627,0.2618,0.1781392029697528,0.2009361058940254,0.1696397895646319
Asclepius-Llama3-8B_zero-shot_None_0,0.3423999999999999,0.3297927930862253,0.3632464715075446,0.34815726029540434,0.3408,0.3196593253780738,0.34020504623817344,0.3418013661754171,0.3604,0.34666650985096886,0.42043659670957695,0.37052417380797126,0.36499999999999994,0.35373878166497263,0.3850848227345914,0.37209067765507975,0.2974,0.2864177957585564,0.32039147479265323,0.3027747593129635,0.3036,0.2969399870184637,0.3652851260246149,0.3324393663206904
Asclepius-Llama3-8B_zero-shot_sc_0,0.3566,0.33856636564698045,0.39743952536466426,0.363374252826439,0.3796,0.3550732685939563,0.3938201630746736,0.38548934560457837,0.3057,0.28555541234062787,0.36340862241600114,0.3185424836983036,0.3777000000000001,0.3609678952744025,0.4313213714294971,0.3865556581785093,0.3725,0.35590515210110885,0.39496182426345117,0.3765387697809798,0.3524999999999999,0.34655847701731246,0.4964284413926477,0.3626235337693864
counselingQA-gpt4o_few-shot-cot_None_3,0.7702,0.7307626487243867,0.7373509337918556,0.7324894070383856,0.8035999999999999,0.7978683200858263,0.8046853404659885,0.7999357395907274,0.7407,0.7308910171491307,0.7367917867290577,0.7368202600040361,0.7792,0.7187885935999041,0.7265331328508583,0.7226966147096937,0.7476,0.701517372937555,0.706459622053298,0.7043684247582981,0.6499999999999999,0.6336985218030154,0.6691936253504862,0.6504574450834428
counselingQA-gpt4o_few-shot-cot_None_1,0.7000000000000002,0.676239165826835,0.6861396209903498,0.680162350152341,0.737,0.7314241391546668,0.7467922972606528,0.7341164976648283,0.6970000000000001,0.6915352708249523,0.6984335022195883,0.696161970556325,0.7102,0.6751132356412213,0.681362311970592,0.6807180831132683,0.6731999999999998,0.6679503483461525,0.6800869391273626,0.6749135942048318,0.6990000000000001,0.6958881511739662,0.7220689411612686,0.7420649278816777
medalpaca-7b_few-shot-cot_None_3,0.06979999999999999,0.07678657454070287,0.19505354407088152,0.05885403467154009,0.09999999999999998,0.09934712672172433,0.1916822345494562,0.07721077057687624,0.05980000000000002,0.06823645599625752,0.1751087488534857,0.05042417627635388,0.066,0.06927536552626896,0.16558899080197706,0.05300345167467758,0.07,0.0835359664459829,0.26372457887829404,0.0592892260204494,0.1337,0.1451757400802095,0.26811822637952787,0.14203555061848325
Llama3-OpenBioLLM-70B_few-shot-cot_None_3,0.6823,0.6776317255881987,0.6866849891758765,0.6842187527419532,0.694,0.6859068024269677,0.6989609778737537,0.6889090559509329,0.6928,0.6880255555860535,0.7016951387584578,0.6939923691609264,0.6659,0.6583353720937047,0.6682154491897045,0.6640389554469021,0.6918000000000001,0.6856619525021891,0.6949382591943478,0.6938407508068962,0.6510000000000001,0.6423783412444827,0.6483834546961467,0.6895373661786661
medalpaca-7b_zero-shot_sc_0,0.40990000000000004,0.40368104766299107,0.44505887369116887,0.4168955428189596,0.3885,0.3781739851608841,0.40025638530005736,0.39335718135499403,0.4236,0.41904947524477215,0.4744412579513113,0.4277851554741234,0.38949999999999996,0.38049701317611606,0.41609713835779244,0.389005563339724,0.4455999999999999,0.4411669434427728,0.4937913210845749,0.45491156885890405,0.5213,0.5240437398354154,0.5727395836481071,0.5369299388614711
counselingQA-gpt4o_few-shot_None_1,0.7431000000000002,0.7397019797591624,0.7476737907658823,0.7425858139303648,0.7724,0.7684357183052144,0.7841859393076337,0.7689062723750426,0.7377000000000001,0.729184610694378,0.7358497689755836,0.732871680205258,0.7484999999999999,0.7443360762039727,0.7490384675677788,0.7502957034494568,0.7335999999999998,0.7285670130045427,0.7344422452057835,0.7341145477756467,0.6502,0.6393956639279389,0.6831740841490135,0.6846753775548058
MentaLLaMA-chat-13B_few-shot_None_3,0.4783,0.4582429442529749,0.4967462238425743,0.47278348864723496,0.49319999999999997,0.4768070720306766,0.5260036853867994,0.4978990631335688,0.5145,0.49991477784167904,0.539989959481551,0.5116813380332565,0.45089999999999997,0.42802967661711405,0.46383681733640225,0.4453122034397092,0.45459999999999995,0.43530966881331457,0.4645530984166306,0.4471211323401729,0.5255000000000001,0.5037993766752182,0.6373033838481003,0.5243608807179982
Llama-2-7b-hf_zero-shot_sc_0,0.35359999999999997,0.3435428273989524,0.3556138342024518,0.3494436433832215,0.36050000000000004,0.3477615010557155,0.3541831206560231,0.3547278317217637,0.36500000000000005,0.3604225963582001,0.3719555186473829,0.36496418041398526,0.3332,0.3259864362152217,0.3461132324827838,0.33578819314989966,0.3588,0.3350382160545841,0.34481510797615733,0.34439621602230497,0.39320000000000005,0.38031356649927417,0.4850010954742486,0.399315298517539
Asclepius-Llama3-8B_few-shot-cot_None_3,0.2655,0.1536846583196302,0.3717009960665175,0.2650867153277431,0.2908,0.16189517884208623,0.39008503476442263,0.2706458827339573,0.25500000000000006,0.14589479199609806,0.29192635535495254,0.2565429081079978,0.25939999999999996,0.15072551112920662,0.3159895861106621,0.25871498734076254,0.249,0.15213222939658788,0.37121834089411715,0.2807351625124227,0.1736,0.07673913647227555,0.04561421457141682,
Asclepius-7B_few-shot_None_5,0.244,0.09759294425452722,0.061,,0.2114,0.08674690530349735,0.05285,,0.22190000000000001,0.09029922326129597,0.055475000000000003,,0.2526,0.10043358428196948,0.06315,,0.23720000000000002,0.09541133902077772,0.059300000000000005,,0.39470000000000005,0.141100827061822,0.09867500000000001,
meditron-70b_few-shot_None_3,0.5895,0.5832210131529875,0.5910620677158758,0.5876919751767438,0.6349,0.6267436077185427,0.633277214722553,0.6326927082044916,0.6175,0.6100910258315873,0.6223090886623739,0.6182215776288943,0.5735,0.5661344025092844,0.5752686491210324,0.5735199332155689,0.5667,0.5573839278104232,0.5636604884781184,0.5635376165401841,0.5583,0.5643660035531743,0.5692391641490644,0.5939129658162053
Llama3-OpenBioLLM-70B_zero-shot_None_0,0.6982,0.6925077303727263,0.6980106358534308,0.6968891877178318,0.6963000000000001,0.6890685200951839,0.6944809325942505,0.6956591075491374,0.7006000000000001,0.69548482233881,0.703979627647607,0.6990761932519483,0.7099000000000001,0.7026841359819933,0.7088544032546656,0.7062294413790849,0.6920999999999999,0.6852811852203216,0.6900876053797576,0.6915094627590481,0.5729,0.5639062492229937,0.6243691728725788,0.5668491783417963
Llama-2-70b-chat-hf_zero-shot_sc_0,0.6134,0.6046147404524784,0.6183268953326067,0.6110750546861694,0.6369,0.6265871575347187,0.6348865185474275,0.6327088229514072,0.6207,0.6059853849134733,0.6175980876559901,0.6135659447209798,0.5938,0.5810131925097631,0.6031799944200152,0.5919095186837421,0.6123999999999999,0.6020195425713407,0.6112552552557164,0.6076199756703733,0.4396,0.4228061775186914,0.43157857040016556,0.45139313242020485
Llama-2-7b-hf_few-shot-cot_None_1,0.21980000000000005,0.08293236848710983,0.11919622486586336,0.18188756514484422,0.2491,0.08998553223214836,0.12266974801046338,0.19174853677380277,0.2,0.07679317375801907,0.10287452152526985,0.17690120496436484,0.2279,0.087690315582192,0.15081708593470977,0.18259846843026648,0.1759,0.06623624888185631,0.08083301741897371,0.15784567842659972,0.13,0.051409715831589015,0.03125461684256295,0.14977473159623314
Llama3-OpenBioLLM-8B_zero-shot_sc_0,0.5816,0.5753313937489587,0.5815821783510874,0.5811535178754008,0.5721,0.564003966024503,0.5732812469617157,0.5682851604797539,0.6277,0.621389169898871,0.6259593073721627,0.6265386778182461,0.5739,0.5679667381588381,0.5744719980503459,0.5736742603888847,0.5882999999999999,0.5807362345952736,0.5848000427564783,0.5876267414251668,0.39470000000000005,0.37619426916340737,0.4077603996534218,0.4010852611883737
Asclepius-13B_few-shot_None_1,0.2139,0.09995134832575671,0.17918291196122127,0.18386938201660513,0.25610000000000005,0.11822792862941212,0.19612015504215172,0.19870931298044084,0.24179999999999996,0.11235632372474447,0.2297863439337061,0.20261112504206594,0.22149999999999995,0.10531919260376746,0.17475231674704161,0.182613108017013,0.1808,0.08360036195466469,0.17965118369945315,0.1591749494614824,0.13190000000000002,0.054552486481005025,0.03363527804456617,0.1489314492807163
medalpaca-7b_few-shot_None_5,0.24550000000000005,0.2394953853967645,0.25066444347894135,0.2489907353756746,0.2609,0.25234565715876206,0.26235773716610306,0.2613110910933903,0.24669999999999997,0.24409241942770155,0.25999085233308605,0.25066298909740614,0.21919999999999998,0.21275791953786108,0.22465437956414533,0.21787465512209,0.22899999999999998,0.22070774872202636,0.23317064965948023,0.2371305039964465,0.4328,0.3880938632333366,0.3977248725437548,0.42464135493986555
Llama-2-70b-chat-hf_few-shot-cot_None_3,0.426,0.3511137010040148,0.4212147425065072,0.3427198834374391,0.4292,0.3553228467990862,0.4506599539016284,0.34734025078066216,0.3815,0.3141682434616027,0.36786422710820266,0.304435881865057,0.4395,0.35742239264584846,0.42064305958129256,0.3515179212898713,0.38409999999999994,0.31371937542050776,0.3784563776816253,0.3169740622940422,0.43800000000000006,0.29576652348712834,0.37741895486711835,0.2579865098617232
med42-70b_few-shot-cot_None_1,0.5361,0.4406196901892105,0.47913436567374534,0.42854405043973876,0.5683999999999999,0.4590435689055797,0.4897319946338945,0.4539078695906476,0.5058,0.4223347630759293,0.46158055988178126,0.4049369396738031,0.5312000000000001,0.4413640561900252,0.4815936212994049,0.4277161234092637,0.5219,0.43324324283660204,0.48273082410764645,0.42014270788642205,0.4347000000000001,0.3780809674817908,0.5266532550601294,0.3488894893110234
Asclepius-7B_zero-shot_sc_0,0.31210000000000004,0.294964963002434,0.3377554813897409,0.319721763786251,0.3013,0.2788147382169173,0.3333722677432436,0.3168977766294532,0.3175,0.3007302296448202,0.33343689813282934,0.3351403776744298,0.3063,0.28231535160372984,0.314953349203358,0.30220142494659546,0.3507,0.3370825324668032,0.39319621671738153,0.3520898853006444,0.3849,0.29853086901423587,0.29545278571293176,0.320063718520947
Asclepius-7B_zero-shot_None_0,0.2758,0.26682848632386014,0.2788030132716654,0.2768905108171542,0.2488,0.2376449892588509,0.25059954493861414,0.2542854133522789,0.3139,0.30820458470435347,0.31286671456857623,0.32307399058787817,0.27940000000000004,0.26735834361964456,0.27983891018614404,0.2765001126856145,0.2871,0.2812967702618169,0.29733753230208715,0.291605322980175,0.48040000000000005,0.463307477434047,0.4924981033640918,0.4663124718568995
Asclepius-Llama3-8B_few-shot_None_5,0.2649,0.21680210778178766,0.2929294198295303,0.2731226608975322,0.2526,0.2152416679348307,0.28985951191760295,0.2722182856894812,0.29910000000000003,0.24838680560671086,0.3115988291902287,0.31732074604984545,0.29009999999999997,0.23896524410494074,0.3208732566325051,0.2899138077166876,0.22939999999999997,0.17350355724365582,0.2261974838548406,0.23186247681177552,0.3444,0.21850420175077384,0.24630687497863785,0.24698788367192903
llama-2-7b-chat-hf_zero-shot_sc_0,0.44880000000000003,0.42347250158488076,0.4796938766317427,0.439635634525352,0.4572,0.42805912924506584,0.48493058308650816,0.4478227173468086,0.48359999999999986,0.4689076274556453,0.5231052192321166,0.47626211677910346,0.43040000000000006,0.4064233712117158,0.4554788659371466,0.4211447423274549,0.40740000000000004,0.38826814603246396,0.4445424928115697,0.40096999940429,0.3046,0.29375021096304055,0.4938575246200324,0.3399907525031707
medalpaca-7b_few-shot_sc_5,0.24210000000000004,0.20106481270797752,0.24737383327808377,0.2546628655293294,0.2348,0.19689216788351083,0.24578258044320006,0.24397878322585564,0.24880000000000002,0.2073416488324058,0.27463338410942273,0.26662367973927065,0.24170000000000005,0.1921411284196445,0.23290661251660427,0.2438231640785514,0.2661,0.22315668383267576,0.28885034447173685,0.2809040912790865,0.3044,0.19818853562987407,0.1617258257199972,0.26191063648554475
Llama3-OpenBioLLM-8B_few-shot_None_5,0.2568,0.18492741602739546,0.2961157390511548,0.267319720006069,0.24360000000000004,0.1761763012110791,0.30784016150828714,0.26954151691804246,0.28709999999999997,0.2118341665008127,0.3474800450013354,0.3071708080442667,0.2702,0.19492361797507538,0.30441231959258475,0.2659851071925166,0.21710000000000002,0.14189631160759528,0.22333885446877055,0.22606641882602205,0.34869999999999995,0.21004796556477726,0.23582778733874402,0.24331294158411126
medalpaca-13b_few-shot_None_3,0.22330000000000005,0.18460893048756863,0.214779528449446,0.17558034792482002,0.21960000000000002,0.17856678550208369,0.19877328085182916,0.1754610143321604,0.17490000000000003,0.14975659419921974,0.18452277163786465,0.13778495353273068,0.21030000000000001,0.17328648125831808,0.20560273645174887,0.16204806850725695,0.22949999999999998,0.18847059948761924,0.2184091080417583,0.18128990052417848,0.17299999999999996,0.1233513610024224,0.1573994189737215,0.10700602361877681
Llama3-Med42-70B_zero-shot_None_0,0.6807999999999998,0.6548888902049097,0.6639422650185867,0.6584560652684268,0.6992,0.6382004135807946,0.6443585631919436,0.6404211536916934,0.6999,0.6532636610118273,0.6665606081232974,0.6560173749507585,0.6681,0.633461082089972,0.6446877591285416,0.6396217257522161,0.6698999999999999,0.6628840712415418,0.6732786182794893,0.6651184976613407,0.5678,0.5229663025090641,0.5302015733562593,0.5325933524619956
Llama-2-13b-hf_few-shot_None_3,0.41969999999999996,0.412347015717741,0.422578961147172,0.418472364597192,0.4229000000000001,0.4160188168106969,0.4264750202099315,0.4212744936699406,0.4366,0.42485799906885047,0.43115052922504604,0.4362095175182524,0.4113,0.4019915045902423,0.41726021179603334,0.4097265990107377,0.35639999999999994,0.349322944535422,0.359222058119536,0.355438092477062,0.6478999999999999,0.6351455446988077,0.6450552241827628,0.6620484894194092
Llama3-OpenBioLLM-70B_few-shot_sc_5,0.2324,0.09381341435061774,0.0581,,0.22060000000000002,0.08984190973893594,0.055150000000000005,,0.22029999999999997,0.08979581221737298,0.05507499999999999,,0.254,0.10082633462284372,0.0635,,0.23739999999999997,0.09541269382281145,0.05934999999999999,,0.3926,0.14048597671750873,0.09815,
meditron-70b_few-shot_None_5,0.23750000000000004,0.1738795317753183,0.23814992776394794,0.24572521252637075,0.22179999999999997,0.17447139743797524,0.2507165490029169,0.24485484094579024,0.2612999999999999,0.19901750369769527,0.28985071437051024,0.27992606694361555,0.24850000000000005,0.17232335297264487,0.22184157473467217,0.24347324386354785,0.21749999999999997,0.1496169594865103,0.19386091905561412,0.22975197370578232,0.31000000000000005,0.19626039571423437,0.332848260388749,0.2197807812153366
Asclepius-13B_few-shot_sc_5,0.27260000000000006,0.1636501689226926,0.19431619122841423,0.2597024202100351,0.24410000000000004,0.14583131063105387,0.19723846618704802,0.2575949946480155,0.29109999999999997,0.17780342026154866,0.22422495836569312,0.27222112946077265,0.2761,0.15937058550030872,0.15736156484342967,0.2450023201537852,0.2763,0.17777007730199468,0.2544039297546535,0.27705566328551395,0.21900000000000006,0.15965677613470658,0.21750633861587196,0.20783958636325012
Llama3-Med42-8B_few-shot-cot_None_3,0.5664,0.5430515489556089,0.5560981089823084,0.5471641798560808,0.5710000000000001,0.5613083532492736,0.577377816806955,0.5688327630992809,0.5396,0.5345641770211839,0.5481778420154454,0.5388469704213249,0.5715,0.5449209208787129,0.5550757528575022,0.5515938178605191,0.5562,0.5217631862483522,0.5321674937339548,0.5300346552665389,0.6029,0.5852731724853417,0.6349199962514451,0.6350273472086883
Llama-2-13b-chat-hf_few-shot_None_5,0.24630000000000002,0.11521235120864799,0.1323783960793829,0.2547843683137273,0.21849999999999997,0.10176609316381816,0.10206381593539054,0.2465297434688768,0.23520000000000002,0.11736613362453444,0.13710830549208272,0.2600106855346024,0.25429999999999997,0.12766665181738598,0.15091930705612772,0.2606709024583578,0.2343,0.10520562792456487,0.11304548138543499,0.24766844226332463,0.43920000000000003,0.22731423009475535,0.34826424128798694,0.3006184879067808
medalpaca-13b_few-shot-cot_None_1,,,,,,,,,,,,,,,,,,,,,,,,
MentaLLaMA-chat-13B_few-shot_sc_1,0.4897000000000001,0.4722165605912377,0.5006990660452809,0.48515381097471866,0.4978,0.48713851717389334,0.5245810444870986,0.5023965192275736,0.5128,0.4892074825258875,0.5189211173291214,0.5068624181723647,0.46629999999999994,0.4456090861823581,0.4693656325535613,0.45946946027109,0.4948,0.48231876138186364,0.5221956376727368,0.4932349178429405,0.47200000000000003,0.44737431754185353,0.4833493392860502,0.46882152664686033
Meta-Llama-3-8B-Instruct_few-shot-cot_None_3,0.252,0.19782783074510518,0.30166851291555263,0.20175075063865655,0.2339,0.17706204991023017,0.28103267638075213,0.1997530952906563,0.2656,0.2092872422059806,0.3283183780614731,0.2025514063646082,0.25190000000000007,0.20463436671496787,0.31385501521372217,0.2058269146939757,0.2456,0.18981830912551914,0.3121727063387007,0.19762272254398386,0.34020000000000006,0.2535181796144252,0.28738316322373797,0.25033732537847597
BioMedGPT-LM-7B_few-shot-cot_None_1,0.02229999999999999,0.031089170819167237,0.1564414141414142,0.018701278367899078,0.0236,0.030620224903897944,0.18772619047619052,0.01752354887077195,0.023,0.030936981211081013,0.12846447441447442,0.019753004467617526,0.028599999999999993,0.03949486779555018,0.17647828282828282,0.023899262386624806,0.018000000000000002,0.025283323826886073,0.08944605394605391,0.016373949943713117,,,,
meditron-7b_zero-shot_None_0,0.2528,0.20407373728839018,0.22899816265679274,0.20091410630644554,0.26859999999999995,0.21506111696671545,0.23952206370412038,0.21565273754780015,0.2731,0.2236676417761744,0.2559965592821301,0.21553730223986875,0.23859999999999995,0.1920711458911587,0.21755288792417765,0.18770883350923925,0.28170000000000006,0.22604397492520753,0.25075579907553064,0.22341415341716675,0.17859999999999998,0.13959327202862945,0.288599613400113,0.14661333097181115
Llama3-Med42-70B_few-shot-cot_None_3,0.6386999999999999,0.6223546719886484,0.6352321571293927,0.6262409944689393,0.6491000000000001,0.6132695203923153,0.6330682139920377,0.6171304087600072,0.6470999999999999,0.6409941333013984,0.6593066170491924,0.6476212166997893,0.6356,0.6296819748772363,0.6422027006677143,0.6354725193745004,0.5674,0.528033432877386,0.5400135588404016,0.5329094578281506,0.5643,0.5688123128384277,0.6921646287919451,0.6115147480025529
Llama-2-70b-chat-hf_few-shot-cot_None_1,0.3399000000000001,0.2624307290299102,0.401264583286622,0.27523167059242115,0.3766,0.27799682889517763,0.4155487707247149,0.29580987785640334,0.31660000000000005,0.2431252868781003,0.3689661887696689,0.2578899836960217,0.3354,0.2591333662842736,0.38102328822890774,0.27157114968913787,0.2924,0.22671486720733783,0.3758985393647072,0.2469435655661517,0.35039999999999993,0.31711067289388967,0.5265741740869968,0.2914973751371074
Llama3-Med42-8B_few-shot-cot_None_1,0.5608,0.5384991894455263,0.5505311478137063,0.5442280199584576,0.5652,0.5547005196079329,0.5668838482534256,0.5604553738506407,0.5650999999999999,0.5568256965831306,0.573783826089029,0.5622513468858559,0.5851999999999999,0.5707017653693773,0.5836762024318937,0.5762414560609216,0.5216000000000001,0.47839906023356155,0.49245431756627506,0.4848400970876217,0.5193000000000001,0.5069837933807516,0.5228093961099674,0.5116294629646194
Llama-2-70b-hf_few-shot_sc_1,0.6367,0.6291077440978371,0.6336268344934737,0.635271977910146,0.6701,0.6629408518817904,0.669662729592538,0.6681290973650228,0.5882999999999999,0.5785804648108299,0.5840170331051454,0.5884448012501158,0.6391,0.6324338495217543,0.636925696891631,0.6386493134937421,0.6595,0.6539840185529294,0.660293119992496,0.6583121718380619,0.5682,0.5689311714922369,0.61801018688339,0.6024391167560621
meditron-70b_few-shot_sc_1,0.6202000000000001,0.6127510652613979,0.6191403522585922,0.6175473264903804,0.6420999999999999,0.635473673688976,0.6437453564425752,0.6415824263494767,0.6223,0.6115946774597257,0.6180920742943831,0.6190136366263888,0.6175,0.6101509383988617,0.6157957733295674,0.6166805542007058,0.6224999999999999,0.6142316155541724,0.6233151904888323,0.6177050648865987,0.4799000000000001,0.46878342542738777,0.5234059250448813,0.47619368053282324
Llama-2-13b-hf_few-shot_sc_1,0.47590000000000005,0.4687984251541166,0.4869033562600707,0.4738308246752513,0.4738,0.45528919647753163,0.4743721312610842,0.4610143122611674,0.4867999999999999,0.47752658918902624,0.4846999204211373,0.483929781685251,0.4587,0.4515492205826061,0.47256348535769827,0.45951185687774365,0.49329999999999996,0.4872499338330982,0.50923466697463,0.4893387698172478,0.48090000000000005,0.4446974264575854,0.49661952924358327,0.4520917292726733
Llama-2-70b-chat-hf_few-shot_None_3,0.6311999999999999,0.6214451821107547,0.6366404437505898,0.6281873543058075,0.6468,0.6364803191578153,0.647932986179399,0.6412606300085953,0.6417,0.6211302877739918,0.6341793220820816,0.6327915012152534,0.6214,0.6104146595802713,0.6394232663623245,0.6185661026036978,0.6018000000000001,0.5887941294172429,0.6003558660903815,0.5929822759545427,0.4426,0.43861656008583216,0.47684042283576134,0.4508361477776646
ClinicalCamel-70B_few-shot_sc_5,0.23900000000000002,0.09601885696137877,0.059750000000000004,,0.2223,0.09037615256177714,0.055575,,0.21440000000000003,0.08786452412324623,0.05360000000000001,,0.253,0.10051817192702903,0.06325,,0.24070000000000003,0.09655334707389895,0.060175000000000006,,0.39299999999999996,0.1406948283734565,0.09824999999999999,
medalpaca-13b_zero-shot_None_0,0.5115,0.48975274703250266,0.49890902421515826,0.49388865630518447,0.5214,0.5149359824527581,0.5202669612873935,0.5209457935887384,0.5192,0.4826053606410857,0.4917580615893383,0.48793821346676836,0.5242999999999999,0.49933417143202097,0.5107566982245573,0.5032563968932926,0.5144000000000001,0.47733535503990937,0.4858825853348737,0.48814811130297175,0.34950000000000003,0.3313480012352618,0.43252452923154555,0.3477265767902935
Asclepius-Llama3-8B_few-shot_sc_3,0.38520000000000004,0.36738521132341845,0.4139249911657615,0.3910557963872543,0.43450000000000005,0.40480902463591073,0.43882085464914466,0.4257850898971876,0.36289999999999994,0.3504775064560686,0.406305507723924,0.3675639864760848,0.3993,0.38479085687611314,0.44902838173510146,0.41201878948899784,0.3495,0.3293068851742796,0.378477744795842,0.34979034531037734,0.3886,0.36726612631423644,0.4203913321651509,0.40132569542745594
Llama3-Med42-70B_zero-shot_sc_0,0.6943000000000003,0.688644779635915,0.6959130972681016,0.6922882757553723,0.7223999999999998,0.7142832821886356,0.7194352440083907,0.7182333751479394,0.7127999999999998,0.7047381040868366,0.7163666229129688,0.7090655021923205,0.6748000000000001,0.6696444300967273,0.679926515258681,0.6778349050464514,0.6676000000000001,0.6583619571555844,0.6677113093292241,0.6617146220790775,0.6186,0.5689596198305624,0.5700711164180441,0.5860238443164472
llama-2-7b-chat-hf_few-shot_None_1,0.4004,0.29839281608063534,0.37513754466010757,0.3149982631961499,0.4125999999999999,0.30688576994362987,0.38027146285130525,0.33397310825510346,0.4081,0.3035904890850565,0.3682752236078956,0.31690559535109275,0.3993,0.2912303590162799,0.36466866413808874,0.3088699674759226,0.42310000000000003,0.317078476418161,0.3882723932213256,0.3299004409445901,0.2591,0.17177578305630614,0.2778550283917889,0.2017196135466342
med42-70b_few-shot_None_1,0.647,0.5246091199096601,0.5430711419178166,0.5159882192184582,0.6777000000000001,0.547858402100252,0.5600298203526386,0.5453658749506323,0.6315,0.5157987141726448,0.542124681876438,0.5038423881787918,0.6289,0.5108868073577828,0.5340114043769643,0.5022178098976205,0.6544,0.5294531658204648,0.5538973255794699,0.5166828222959425,0.5618000000000001,0.4698824776384482,0.5602645976671419,0.46687019943023617
ClinicalCamel-70B_few-shot_sc_1,0.6718999999999999,0.6662335189707035,0.670207024969942,0.6713545134880738,0.7058999999999999,0.6955139677111731,0.6997648572125521,0.6994495903312468,0.6407,0.6306434154211304,0.6370081220256146,0.6393410621063647,0.6614,0.6544280622190864,0.6582586507181017,0.6604855669384461,0.6806999999999997,0.674087898942722,0.6779338924010722,0.6802439815809527,0.6196,0.6203166506279466,0.6798371321081337,0.673656377781974
Llama-2-13b-chat-hf_few-shot_sc_1,0.5293,0.5123085237206144,0.5295346986796425,0.5222241808064082,0.5433,0.5274256424694521,0.5527424069279613,0.5396001429041282,0.5316000000000001,0.5172863987888364,0.5321342530851831,0.5267470468843528,0.5046,0.4862593813990205,0.501792438923657,0.49699355222619795,0.5449,0.5315355908543329,0.5494518984343114,0.5362082545994216,0.44610000000000005,0.42745656295381096,0.4771778739925579,0.45588551418728424
Llama-2-70b-chat-hf_few-shot_None_1,0.5725,0.46202312485125047,0.48849722647887917,0.4572039641637815,0.6244999999999999,0.504939682567889,0.5235232657559419,0.5027154950611746,0.5579,0.4450539748275546,0.47825615224572443,0.4398964085380836,0.5643,0.4513686523010221,0.48283341780160016,0.45032390031003094,0.5760000000000001,0.46508775778474437,0.491289539988858,0.45595705140751297,0.48229999999999995,0.3878395921183204,0.44300404946242133,0.3960987101851531
Llama3-OpenBioLLM-8B_few-shot_None_1,0.5909,0.5850838476065374,0.5925830192387519,0.5902314440937144,0.5854,0.5769645991459541,0.5848630007291985,0.5808307316639478,0.6406000000000001,0.6352294905634488,0.6433337813310055,0.6395338546681185,0.5867,0.5806858973221126,0.5889057354968837,0.5864516596395436,0.5294000000000001,0.5216810737627393,0.525634774966883,0.5276410990786082,0.43839999999999996,0.4388258048295931,0.4872819639033215,0.46460084054036094
med42-70b_few-shot-cot_None_3,0.10779999999999998,0.12133585834950306,0.43253414798278095,0.08743368234049954,0.13699999999999998,0.15393072741630487,0.45641516076152505,0.11461095704157334,0.1047,0.12325884594192633,0.4116308554515137,0.08492587386009304,0.09230000000000001,0.10330882030525228,0.405676719947078,0.0744683504372121,0.07989999999999998,0.08326431598604961,0.3048213882201018,0.06487520407457824,0.04449999999999999,0.041401075217443205,0.08217041606605731,0.028330761932017515
Llama-2-70b-chat-hf_zero-shot_None_0,0.6138000000000001,0.60454780932763,0.616338082568396,0.6099131755297212,0.6461,0.6341393256653443,0.6415384041997498,0.6399098599446243,0.6174000000000001,0.6024558269436161,0.6162314725995562,0.6122973596663376,0.5952000000000001,0.5830559988606162,0.6018470594488688,0.5935284795535484,0.6212000000000001,0.6141668935798408,0.6214590938066078,0.6184033837994117,0.4399,0.42238543531225825,0.4583537338133683,0.4507536271746884
